"","floor.cal","1981","1984","1987","1990","1993","1996","1999","2002","2005","2008","2010","2011","2012","2013","2015"
"1",0,3.29435181403116e-05,3.05116981474482e-05,3.16400649229068e-05,3.30301194033537e-05,3.08206201328795e-05,2.35845803456802e-09,1.11498350552852e-14,2.02587997296782e-17,1.52683634240397e-18,1.9096460789584e-10,1.53008224017144e-09,1.0206360163617e-09,6.38911894207796e-08,9.76431108188153e-10,1.1792809872527e-07
"2",4.10958904109589,3.31612189174274e-05,3.07217108631192e-05,3.18181219022091e-05,3.31978527325763e-05,3.09062462941357e-05,2.79639233037622e-09,1.55251870879283e-14,3.00293465135623e-17,2.08450501670897e-18,2.29345841528441e-10,1.80065973036065e-09,1.22892310749507e-09,7.37202345104141e-08,1.16664193405934e-09,1.34969855305101e-07
"3",8.21917808219178,3.33422495554553e-05,3.09055819475166e-05,3.19722621893447e-05,3.33318790509051e-05,3.09645324294179e-05,3.29533969620314e-09,2.12976098802774e-14,4.38156686460541e-17,2.83479665311314e-18,2.75001615132904e-10,2.10600004666716e-09,1.46971603564895e-09,8.46923670607044e-08,1.38455630473664e-09,1.53848551226959e-07
"4",12.3287671232877,3.35006732870011e-05,3.10745427966978e-05,3.20971573598981e-05,3.3425165024723e-05,3.09754530548123e-05,3.8988884876466e-09,3.00198412317197e-14,6.2909937737286e-17,4.19344391017107e-18,3.27498425694633e-10,2.48521942881881e-09,1.77433129961134e-09,9.69387818844542e-08,1.65904094209140e-09,1.76215652389309e-07
"5",16.4383561643836,3.36356485723071e-05,3.12253792107083e-05,3.21843385891102e-05,3.34672225777005e-05,3.09569244595734e-05,4.61193986066608e-09,4.19933043222974e-14,8.88692971455802e-17,6.09694353967693e-18,3.89896970419314e-10,2.91756040622726e-09,2.13175544515544e-09,1.11455759112646e-07,1.97794919588725e-09,2.01041414676495e-07
"6",20.5479452054795,3.37324099349802e-05,3.13517112367701e-05,3.22485864219207e-05,3.34760824762575e-05,3.09115745527599e-05,5.42423629592656e-09,5.80370981683744e-14,1.30340865647035e-16,8.71544581471219e-18,4.66366567689895e-10,3.40531755651608e-09,2.54529396395995e-09,1.27621959231378e-07,2.34352176815249e-09,2.28458658149497e-07
"7",24.6575342465753,3.38087747319987e-05,3.14646758185474e-05,3.22887031311555e-05,3.34519095651835e-05,3.08249099504058e-05,6.36340233328998e-09,7.91253387401154e-14,1.88918813150227e-16,1.24848290528929e-17,5.54276423424087e-10,3.98790224375389e-09,3.03453154390038e-09,1.45531978066088e-07,2.7798438294194e-09,2.59657061126054e-07
"8",28.7671232876712,3.38650078722187e-05,3.15619178502208e-05,3.22900690999685e-05,3.33741010220067e-05,3.07058897077766e-05,7.50764344593049e-09,1.09523849928737e-13,2.69820976679241e-16,1.83266392029314e-17,6.54562560265818e-10,4.66934125775472e-09,3.63613492430275e-09,1.66010900467251e-07,3.30598434689159e-09,2.9523687991754e-07
"9",32.8767123287671,3.38896771485399e-05,3.16377760871188e-05,3.2270732623968e-05,3.32633088653195e-05,3.05617244493372e-05,8.81023458754056e-09,1.51881525338423e-13,3.78732624128368e-16,2.65283552526443e-17,7.80850887923314e-10,5.43754685204911e-09,4.33198738484692e-09,1.89415292369568e-07,3.90899024687506e-09,3.34439589044745e-07
"10",36.986301369863,3.38949375770215e-05,3.17026242623843e-05,3.22309228768425e-05,3.31220594206478e-05,3.03833674576812e-05,1.02808179886499e-08,2.08270100711389e-13,5.46284267679576e-16,3.78475263427306e-17,9.25925893252212e-10,6.32257446383124e-09,5.13013815553261e-09,2.15280340091463e-07,4.59423150292273e-09,3.77435019582966e-07
"11",41.0958904109589,3.3883850404085e-05,3.17549655127647e-05,3.21580339537424e-05,3.29397837672641e-05,3.017161000132e-05,1.20652179153233e-08,2.82045953930522e-13,7.84788557085592e-16,5.36625473203149e-17,1.09097055076343e-09,7.38223555487881e-09,6.10112145556881e-09,2.43729288518256e-07,5.44872317898345e-09,4.27542837861468e-07
"12",45.2054794520548,3.38504728987046e-05,3.17905742898244e-05,3.20658403367199e-05,3.27207815879812e-05,2.99375061707965e-05,1.41234367405954e-08,3.83870324108057e-13,1.11234054496309e-15,7.82490968268026e-17,1.29094239941302e-09,8.57541981040989e-09,7.24936230783815e-09,2.76954973973924e-07,6.42720378578309e-09,4.82680914236081e-07
"13",49.3150684931507,3.38004472643423e-05,3.18183157603469e-05,3.19567488600053e-05,3.24756058895838e-05,2.96768478493843e-05,1.64460996296329e-08,5.27595351774488e-13,1.55222676272597e-15,1.12623159523284e-16,1.52693926977119e-09,9.9082486578715e-09,8.56602726851349e-09,3.13650944012139e-07,7.53858778744259e-09,5.43011087439244e-07
"14",53.4246575342466,3.37391703649904e-05,3.18374687452878e-05,3.18235262834954e-05,3.22019801561058e-05,2.93840068887562e-05,1.91446608066156e-08,7.1758976884787e-13,2.19931707174512e-15,1.59667539221757e-16,1.79533020602843e-09,1.15308520508683e-08,1.00738375089493e-08,3.5390988376855e-07,8.85694848382374e-09,6.10647190764544e-07
"15",57.5342465753425,3.36648505751771e-05,3.18460597731221e-05,3.16734026031201e-05,3.18917695720206e-05,2.90726508579524e-05,2.23501653273338e-08,9.64831202479668e-13,3.13254907929462e-15,2.23470496261506e-16,2.10759837291635e-09,1.33588688851639e-08,1.19332047786935e-08,3.99016740447923e-07,1.04195440418864e-08,6.8695050319498e-07
"16",61.6438356164384,3.35797928935715e-05,3.18506501478497e-05,3.15110696947745e-05,3.15611992859177e-05,2.87423207389785e-05,2.59640366658418e-08,1.29264024297616e-12,4.40576588236108e-15,3.23178801437676e-16,2.48610115634604e-09,1.53990730980649e-08,1.40627888396168e-08,4.50177412453035e-07,1.2193192357025e-08,7.70207516870928e-07
"17",65.7534246575343,3.34897207791338e-05,3.18511332324101e-05,3.13336046111085e-05,3.12110558126934e-05,2.83835812091659e-05,3.00081726761895e-08,1.76044892918178e-12,6.10790985987358e-15,4.61479649294658e-16,2.91618982220852e-09,1.77957870056635e-08,1.64844557467581e-08,5.06135444677172e-07,1.42018599739937e-08,8.60703214641769e-07
"18",69.8630136986301,3.33950668367604e-05,3.18486725190982e-05,3.11442607300016e-05,3.08339989991908e-05,2.80110533100247e-05,3.49207416671442e-08,2.37425350522264e-12,8.51108298043366e-15,6.49381620139058e-16,3.40055572263127e-09,2.05587113884526e-08,1.93290702477024e-08,5.67100279706698e-07,1.66585639555454e-08,9.64259573983922e-07
"19",73.972602739726,3.32989930967443e-05,3.18467108849744e-05,3.09483568802756e-05,3.04411830537934e-05,2.76251493625707e-05,4.046183490202e-08,3.16817835384849e-12,1.20157413601747e-14,8.98335042975965e-16,3.99684189654421e-09,2.3638426867143e-08,2.27085782161277e-08,6.36651106318437e-07,1.9443561208516e-08,1.07728964534909e-06
"20",78.0821917808219,3.32050425571164e-05,3.18455245808852e-05,3.0745748294164e-05,3.00360363701893e-05,2.72200891738721e-05,4.66580082543355e-08,4.18245183529856e-12,1.67638589309207e-14,1.28730765202031e-15,4.6761683053494e-09,2.71389680671126e-08,2.65469061195166e-08,7.13068046980951e-07,2.25781143883698e-08,1.19979902496125e-06
"21",82.1917808219178,3.31138445121211e-05,3.18503309711665e-05,3.05390879895167e-05,2.96173159336617e-05,2.68053077999788e-05,5.38786162881783e-08,5.6432075670378e-12,2.30789650124094e-14,1.82237719105112e-15,5.44083500073018e-09,3.12593416678193e-08,3.08769180871668e-08,7.96061097856549e-07,2.62705943070774e-08,1.33517309861452e-06
"22",86.3013698630137,3.30332914840179e-05,3.18606536012553e-05,3.03322808331637e-05,2.91890218495199e-05,2.63826604160622e-05,6.22534840012594e-08,7.54481210775173e-12,3.16588867486733e-14,2.54462731188084e-15,6.34542566353993e-09,3.58446748990358e-08,3.60819365816617e-08,8.8731027582992e-07,3.05748411353794e-08,1.48616025488067e-06
"23",90.4109589041096,3.29629605363208e-05,3.18768618055373e-05,3.01260587086333e-05,2.87564994408563e-05,2.59508565609648e-05,7.16068857323421e-08,9.98818001897452e-12,4.42907498339296e-14,3.49696554422331e-15,7.40326159117749e-09,4.09140122020352e-08,4.20500346795962e-08,9.89859941235943e-07,3.54138887767035e-08,1.64928767652557e-06
"24",94.5205479452055,3.29031720034356e-05,3.19091359133426e-05,2.99264562181537e-05,2.83207727875103e-05,2.55149181181856e-05,8.20997179207366e-08,1.30812990889383e-11,6.12796951718512e-14,4.94242158717327e-15,8.59278351631105e-09,4.69638667830638e-08,4.8773908913545e-08,1.10083992633819e-06,4.08711862178829e-08,1.82497528223103e-06
"25",98.6301369863014,3.28643389460533e-05,3.19523261435879e-05,2.97336558686809e-05,2.78862287716622e-05,2.50771135923958e-05,9.45800188161188e-08,1.73804557518063e-11,8.37461085943221e-14,6.93586183677016e-15,9.94924886663375e-09,5.36987060311622e-08,5.64289944569727e-08,1.22055628255211e-06,4.7420810831893e-08,2.0224669036765e-06
